u,v,svf,mean_bld_H,road_W,HW_ratio,canopy_ratio,highway
3856575561,3856575563,0.1773,33.3,6.0,5.55,0.0,residential
3856575562,3856575572,0.4392,12.3,6.0,2.05,0.0,residential
3856575562,3856575565,0.3473,16.2,6.0,2.7,0.0,residential
3856575562,3856575576,0.4921,10.6,6.0,1.767,0.0,residential
3856575563,5856100565,0.26,33.4,9.0,3.711,0.0,tertiary
3856575563,8257630118,0.2559,34.0,9.0,3.778,0.0,tertiary
3856575564,4641094366,0.53,9.6,6.0,1.6,0.0,residential
3856575564,3856575581,0.5145,10.0,6.0,1.667,0.0,residential
3856575564,3856575574,0.4813,10.9,6.0,1.817,0.0,residential
3856575565,5856100565,0.3679,15.2,6.0,2.533,0.0,residential
3856575567,4752138025,0.2793,20.6,6.0,3.433,0.0,residential
3856575567,3856575613,0.3383,16.7,6.0,2.783,0.0,residential
3856575567,3856575568,0.361,15.5,6.0,2.583,0.0,residential
3856575568,4178954997,0.3764,14.8,6.0,2.467,0.0,residential
3856575568,3856575609,0.4874,10.8,6.0,1.8,0.0,residential
3856575571,4178954998,0.3881,14.2,6.0,2.367,0.0,residential
3856575571,5856374985,0.3714,15.0,6.0,2.5,0.1214,residential
3856575571,4752138022,0.4594,11.6,6.0,1.933,0.0,residential
3856575572,3856575575,0.4363,12.4,6.0,2.067,0.0,residential
3856575574,3856575576,0.4768,11.1,6.0,1.85,0.0,residential
3856575574,3856575575,0.5274,9.7,6.0,1.617,0.0,residential
3856575575,3856575576,0.5169,9.9,6.0,1.65,0.0,residential
3856575577,4178954997,0.5145,10.0,6.0,1.667,0.0,residential
3856575577,3856575579,0.4893,10.7,6.0,1.783,0.0,residential
3856575577,3856575581,0.5145,10.0,6.0,1.667,0.0,residential
3856575579,9083945497,0.4061,13.5,6.0,2.25,0.0,residential
3856575579,3856575581,0.4687,11.3,6.0,1.883,0.0,residential
3856575582,3856575586,0.4392,12.3,6.0,2.05,0.0,residential
3856575582,3856575583,0.5571,8.9,6.0,1.483,0.0,residential
3856575583,3856575584,0.5264,9.7,6.0,1.617,0.0,residential
3856575584,4178954997,0.5274,9.7,6.0,1.617,0.0,residential
3856575584,3856575586,0.5102,10.1,6.0,1.683,0.0,residential
3856575587,9083945507,0.5547,9.0,6.0,1.5,0.0,residential
3856575587,9083945509,0.4017,11.4,5.0,2.28,0.0,living_street
3856575588,3856575594,0.4239,12.8,6.0,2.133,0.0,residential
3856575588,3856575591,0.4413,12.2,6.0,2.033,0.0,residential
3856575589,3856575593,0.5477,9.2,6.0,1.533,0.0,residential
3856575589,9083945503,0.5222,9.8,6.0,1.633,0.0,residential
3856575590,3856575592,0.5718,8.6,6.0,1.433,0.0,residential
3856575590,3856575591,0.5436,9.3,6.0,1.55,0.0,residential
3856575591,3856575593,0.5547,9.0,6.0,1.5,0.0,residential
3856575592,3856575593,0.5939,8.1,6.0,1.35,0.0,residential
3856575594,9083945507,0.4722,11.2,6.0,1.867,0.0,residential
3856575594,3856575595,0.5129,10.0,6.0,1.667,0.0,residential
3856575596,3856575618,0.7399,5.5,6.0,0.917,0.0,residential
3856575596,3856575599,0.5711,8.6,6.0,1.433,0.0,residential
3856575599,3856575601,0.9055,7.5,16.0,0.469,0.0,primary
3856575599,8497861056,1.0,0.0,16.0,0.0,0.0,primary
3856575600,3856575602,0.5665,8.7,6.0,1.45,0.0,residential
3856575600,3856575617,0.5787,8.5,6.0,1.417,0.0,residential
3856575600,3856575601,0.4719,11.2,6.0,1.867,0.0,residential
3856575602,5687414072,0.4594,11.6,6.0,1.933,0.0,residential
3856575609,3856575611,0.5351,9.5,6.0,1.583,0.0,residential
3856575609,3856575613,0.5215,9.8,6.0,1.633,0.0,residential
3856575611,3856575614,0.3473,16.2,6.0,2.7,0.0,residential
3856575611,4178954998,0.5032,10.3,6.0,1.717,0.0,residential
3856575613,4178954998,0.498,10.4,6.0,1.733,0.0,residential
3856575614,4178954999,0.4472,12.0,6.0,2.0,0.0,residential
3856575614,5687414072,0.2009,29.2,6.0,4.867,0.0,residential
3856575614,5687414075,0.1023,48.6,5.0,9.72,0.0,service
3856575617,3856575618,0.6606,6.8,6.0,1.133,0.0,residential
3856575617,4178954999,0.6487,7.0,6.0,1.167,0.0,residential
3856575618,3856575619,0.5914,8.2,6.0,1.367,0.0,residential
3856575620,4178954998,0.5015,10.3,6.0,1.717,0.0,residential
3856575620,4178954999,0.6126,7.7,6.0,1.283,0.0,residential
3856575624,3856575627,0.5547,9.0,6.0,1.5,0.0,residential
3856575624,8257630118,0.2484,23.4,6.0,3.9,0.0,residential
3928110550,4197387983,0.4961,10.5,6.0,1.75,0.0,residential
3928110550,4735604038,0.5145,10.0,6.0,1.667,0.0,residential
3928110550,4197387974,0.5671,8.7,6.0,1.45,0.0,residential
3928115389,7633572525,1.0,0.0,3.0,0.0,0.0,footway
3928115389,6312216149,1.0,0.0,3.0,0.0,0.0,footway
3928116185,10219642429,0.2577,45.0,12.0,3.75,0.0198,secondary
3928116185,3928116187,0.1322,45.0,6.0,7.5,0.019,tertiary_link
3928116187,10219642426,0.0665,45.0,3.0,15.0,0.0325,footway
3928116187,4735604043,0.0665,45.0,3.0,15.0,0.0296,footway
3928116187,3928116192,0.229,25.5,6.0,4.25,0.0212,tertiary_link
3928116189,10219642429,1.0,0.0,3.0,0.0,0.0255,footway
3928116189,10219642427,1.0,0.0,3.0,0.0,0.0109,footway
3928116189,6312216165,0.4961,21.0,12.0,1.75,0.0013,secondary
3928116192,4735613806,0.206,57.0,12.0,4.75,0.0,secondary
3958137589,5950407186,0.9363,3.0,8.0,0.375,0.0,primary_link
3958137589,5950406083,0.9701,3.0,12.0,0.25,0.0318,secondary
3958137589,8257636052,0.9363,3.0,8.0,0.375,0.0,primary_link
3958137589,3958137600,0.9701,3.0,12.0,0.25,0.0,secondary
3958137595,3958137599,1.0,0.0,12.0,0.0,0.0,secondary
3958137595,3958137600,1.0,0.0,12.0,0.0,0.0,secondary
3958137595,6868623525,0.7071,12.0,12.0,1.0,0.0,secondary
3958137599,3958137606,1.0,0.0,12.0,0.0,0.0,secondary
3958137599,6868623525,0.7071,12.0,12.0,1.0,0.0,secondary
3958137600,6868623494,1.0,0.0,12.0,0.0,0.0,secondary
3958137606,6868623494,1.0,0.0,12.0,0.0,0.0,secondary
3958145533,7633572531,0.8575,3.0,5.0,0.6,0.0,service
3958145533,8257626884,1.0,0.0,12.0,0.0,0.0,secondary
3958145533,3958145536,0.9701,3.0,12.0,0.25,0.0,secondary
3958145536,3958145698,0.8575,3.0,5.0,0.6,0.0,service
3958145536,3958145695,0.8,9.0,12.0,0.75,0.0,secondary
3958145541,9605849042,0.9502,5.2,16.0,0.325,0.0009,primary
3958145541,4197413312,0.9415,5.7,16.0,0.356,0.0,primary
3958145541,4197413319,0.6877,6.3,6.0,1.05,0.0,residential
3958145547,3958145669,0.4061,6.8,3.0,2.267,0.0,footway
3958145547,9605849056,1.0,0.0,3.0,0.0,0.0,footway
3958145547,3958145689,1.0,0.0,16.0,0.0,0.0,primary
3958145547,3958151942,0.952,5.1,16.0,0.319,0.0,primary
3958145669,4197413312,0.9363,6.0,16.0,0.375,0.0,primary
3958145669,9605849057,0.4472,6.0,3.0,2.0,0.0,footway
3958145669,3958145671,0.827,10.9,16.0,0.681,0.0,primary
3958145671,3958145689,0.2822,17.0,5.0,3.4,0.0,service
3958145671,3958145674,0.7526,14.0,16.0,0.875,0.0,primary
3958145674,8332919082,0.7295,15.0,16.0,0.938,0.0121,primary
3958145674,5823109268,0.5882,11.0,8.0,1.375,0.0303,primary_link
3958145684,8332919127,0.9363,6.0,16.0,0.375,0.0,primary
3958145684,3958145689,0.9363,6.0,16.0,0.375,0.0,primary
3958145684,9369012514,0.7526,7.0,8.0,0.875,0.0254,primary_link
3958145695,8497833027,1.0,0.0,5.0,0.0,0.0,service
3958145695,4946570542,0.8575,3.0,5.0,0.6,0.0,service
3958145695,5950406072,1.0,0.0,12.0,0.0,0.0,secondary
3958145698,8497833027,0.7071,12.0,12.0,1.0,0.0,secondary
3958145698,8257626883,0.9701,3.0,12.0,0.25,0.0,secondary
3958151942,8952652895,1.0,0.0,16.0,0.0,0.0,primary
3958151942,3958151944,1.0,0.0,6.0,0.0,0.0,secondary_link
3958198065,4115424815,0.4706,7.5,4.0,1.875,0.0,pedestrian
3958200047,9369012498,1.0,0.0,6.0,0.0,0.0,tertiary_link
3958200048,9369012498,1.0,0.0,6.0,0.0,0.0,tertiary_link
3991862871,9577014091,0.9162,7.0,16.0,0.438,0.0,primary
3991862871,7856245703,0.6508,7.0,6.0,1.167,0.0,residential
4011204252,4011204253,0.0712,42.0,3.0,14.0,0.0,footway
4011204252,8498467205,0.9829,3.0,16.0,0.188,0.0,primary
4011204252,13070402066,0.8514,9.9,16.0,0.619,0.0,primary
4011204253,4011204257,0.1191,75.0,9.0,8.333,0.0,tertiary
4011204253,4011204255,0.9487,3.0,9.0,0.333,0.0,tertiary
4011204254,8577408902,1.0,0.0,3.0,0.0,0.0,footway
4011204254,4652813568,1.0,0.0,3.0,0.0,0.0,footway
4011204254,8577408713,1.0,0.0,3.0,0.0,0.0,footway
4011204254,8577408849,1.0,0.0,3.0,0.0,0.0,footway
4011204255,4011204263,0.7071,3.0,3.0,1.0,0.0,footway
4011204255,4011204266,0.9487,3.0,9.0,0.333,0.0,tertiary
4011204256,4011205405,1.0,0.0,3.0,0.0,0.0,footway
4011204256,8577408707,1.0,0.0,3.0,0.0,0.0,footway
4011204256,4011205499,1.0,0.0,3.0,0.0,0.0,footway
4011204256,8577408721,1.0,0.0,3.0,0.0,0.0,footway
4011204257,4011204258,0.0611,147.0,9.0,16.333,0.0,tertiary
4011204257,4011204262,0.0204,147.0,3.0,49.0,0.0,footway
4011204258,4011204259,0.0204,147.0,3.0,49.0,0.0,footway
4011204258,13070402066,0.1168,76.5,9.0,8.5,0.0,tertiary
4011204259,4011205500,1.0,0.0,3.0,0.0,0.0,footway
4011204262,4011205500,1.0,0.0,3.0,0.0,0.0,footway
4011204262,8577408724,1.0,0.0,3.0,0.0,0.0,footway
4011204262,8577408708,1.0,0.0,3.0,0.0,0.0,footway
4011204263,4011205503,1.0,0.0,3.0,0.0,0.0,footway
4011204263,8577408714,1.0,0.0,3.0,0.0,0.0,footway
4011204263,8577408708,1.0,0.0,3.0,0.0,0.0,footway
4011204264,4011204266,0.4472,6.0,3.0,2.0,0.0,footway
4011204264,4011205502,0.4472,6.0,3.0,2.0,0.0,footway
4011204264,8577408711,0.4472,6.0,3.0,2.0,0.0,footway
4011204264,8577408714,0.4472,6.0,3.0,2.0,0.0,footway
4011204266,5578043111,1.0,0.0,9.0,0.0,0.0,tertiary
4011204268,4011205501,0.4472,6.0,3.0,2.0,0.0,footway
4011204268,4011204269,1.0,0.0,3.0,0.0,0.0,footway
4011204268,8577408718,1.0,0.0,3.0,0.0,0.0,footway
4011204269,4011204272,1.0,0.0,3.0,0.0,0.0,footway
4011204269,4011204271,0.4472,6.0,3.0,2.0,0.0,footway
4011204271,4011205501,0.4472,6.0,3.0,2.0,0.0,footway
4011204271,5578043111,0.4472,6.0,3.0,2.0,0.0,footway
4011204275,4011204282,1.0,0.0,3.0,0.0,0.0,footway
4011204275,4011204277,1.0,0.0,3.0,0.0,0.0,footway
4011204275,4011204277,1.0,0.0,3.0,0.0,0.0,footway
4011204277,4011205393,1.0,0.0,3.0,0.0,0.0,footway
4011204282,7984928220,1.0,0.0,5.0,0.0,0.0,service
4011204282,7984928216,1.0,0.0,5.0,0.0,0.0,service
4011204283,8577408904,1.0,0.0,3.0,0.0,0.0,footway
4011204283,8577408774,1.0,0.0,3.0,0.0,0.0,footway
4011204283,8577408764,1.0,0.0,3.0,0.0,0.0,footway
4011204284,4011205408,1.0,0.0,3.0,0.0,0.0,footway
4011204285,4011205395,1.0,0.0,3.0,0.0,0.0,footway
4011204285,4011205394,1.0,0.0,3.0,0.0,0.0,footway
4011204285,4011205444,1.0,0.0,3.0,0.0,0.0,footway
4011205391,8577408773,1.0,0.0,3.0,0.0,0.0,footway
4011205391,8577408770,1.0,0.0,3.0,0.0,0.0,footway
4011205391,4652813568,1.0,0.0,3.0,0.0,0.0,footway
4011205391,4011205394,1.0,0.0,3.0,0.0,0.0,footway
4011205393,4011205395,1.0,0.0,3.0,0.0,0.0,footway
4011205394,4011205395,1.0,0.0,3.0,0.0,0.0,footway
4011205394,8577408850,1.0,0.0,3.0,0.0,0.0,footway
4011205395,8577408773,1.0,0.0,3.0,0.0,0.0,footway
4011205396,8577408748,1.0,0.0,3.0,0.0,0.0,footway
4011205396,8577408746,1.0,0.0,3.0,0.0,0.0,footway
4011205396,8577408774,1.0,0.0,3.0,0.0,0.0,footway
4011205398,4011205406,1.0,0.0,3.0,0.0,0.0,footway
4011205398,4011205446,1.0,0.0,3.0,0.0,0.0,footway
4011205398,4011205498,1.0,0.0,3.0,0.0,0.0,footway
4011205398,4011205401,1.0,0.0,3.0,0.0,0.0,footway
4011205401,4011205405,1.0,0.0,3.0,0.0,0.0,footway
4011205405,4011205406,1.0,0.0,3.0,0.0,0.0,footway
4011205406,4011205407,1.0,0.0,3.0,0.0,0.0,footway
4011205406,8577408850,1.0,0.0,3.0,0.0,0.0,footway
4011205407,4011205446,1.0,0.0,3.0,0.0,0.0,footway
4011205407,4011205445,1.0,0.0,3.0,0.0,0.0,footway
4011205408,8577408845,1.0,0.0,3.0,0.0,0.0,footway
4011205408,4011205415,1.0,0.0,3.0,0.0,0.0,footway
4011205409,4011205507,1.0,0.0,3.0,0.0,0.0,footway
4011205409,4011205413,1.0,0.0,3.0,0.0,0.0,footway
4011205409,8577408778,1.0,0.0,3.0,0.0,0.0,footway
4011205413,8577408791,1.0,0.0,3.0,0.0,0.0,footway
4011205413,4011205415,1.0,0.0,3.0,0.0,0.0,footway
4011205415,4011205447,1.0,0.0,3.0,0.0,0.0,footway
4011205434,4011205507,1.0,0.0,3.0,0.0,0.0,footway
4011205434,4011205435,1.0,0.0,3.0,0.0,0.0,footway
4011205434,4011205436,1.0,0.0,3.0,0.0,0.0,footway
4011205435,10211528375,1.0,0.0,3.0,0.0,0.0,footway
4011205436,4011205440,1.0,0.0,3.0,0.0,0.0,footway
4011205440,4011205444,1.0,0.0,3.0,0.0,0.0,footway
4011205440,8577408845,1.0,0.0,3.0,0.0,0.0,footway
4011205445,8577408845,1.0,0.0,3.0,0.0,0.0,footway
4011205445,8577408850,1.0,0.0,3.0,0.0,0.0,footway
4011205446,8577408805,1.0,0.0,3.0,0.0,0.0,footway
4011205446,8577408803,1.0,0.0,3.0,0.0,0.0,footway
4011205447,8577408791,1.0,0.0,3.0,0.0,0.0,footway
4011205447,8577408898,1.0,0.0,3.0,0.0,0.0,footway
4011205447,8577408780,1.0,0.0,3.0,0.0,0.0,footway
4011205479,4011205482,1.0,0.0,5.0,0.0,0.0,service
4011205479,11236756576,1.0,0.0,5.0,0.0,0.0,service
4011205479,12066413198,1.0,0.0,3.0,0.0,0.0,footway
4011205482,4011205506,1.0,0.0,3.0,0.0,0.0,footway
4011205482,12066413196,1.0,0.0,3.0,0.0,0.0,footway
4011205492,4011205494,1.0,0.0,3.0,0.0,0.0,footway
4011205492,8577408812,1.0,0.0,3.0,0.0,0.0,footway
4011205492,4652824495,1.0,0.0,3.0,0.0,0.0,footway
4011205494,4011205495,1.0,0.0,3.0,0.0,0.0,footway
4011205494,8577408829,1.0,0.0,3.0,0.0,0.0,footway
4011205495,4011205496,1.0,0.0,3.0,0.0,0.0,footway
4011205495,8577408827,1.0,0.0,3.0,0.0,0.0,footway
4011205496,4011205498,1.0,0.0,3.0,0.0,0.0,footway
4011205496,8577408825,1.0,0.0,3.0,0.0,0.0,footway
4011205499,8577408720,1.0,0.0,3.0,0.0,0.0,footway
4011205500,4011205505,1.0,0.0,3.0,0.0,0.0,footway
4011205500,8577408705,1.0,0.0,3.0,0.0,0.0,footway
4011205501,8577408719,0.4472,6.0,3.0,2.0,0.0,footway
4011205502,8577408735,0.4472,6.0,3.0,2.0,0.0,footway
4011205502,8577408712,0.4472,6.0,3.0,2.0,0.0,footway
4011205502,8577408737,0.4472,6.0,3.0,2.0,0.0,footway
4011205503,8577408733,1.0,0.0,3.0,0.0,0.0,footway
4011205503,8577408709,1.0,0.0,3.0,0.0,0.0,footway
4011205503,8577408717,1.0,0.0,3.0,0.0,0.0,footway
4011205504,10211528415,1.0,0.0,3.0,0.0,0.0,footway
4011205504,8577408709,1.0,0.0,3.0,0.0,0.0,footway
4011205504,8577408724,1.0,0.0,3.0,0.0,0.0,footway
4011205504,8577408723,1.0,0.0,3.0,0.0,0.0,footway
4011205505,8577408720,1.0,0.0,3.0,0.0,0.0,footway
4011205505,8577408706,1.0,0.0,3.0,0.0,0.0,footway
4011205506,4011205507,1.0,0.0,3.0,0.0,0.0,footway
4011205506,8577408779,1.0,0.0,3.0,0.0,0.0,footway
4076523038,10857081015,0.6402,14.4,12.0,1.2,0.0,secondary
4076817912,8168240315,0.1069,46.5,5.0,9.3,0.0,service
4076817912,9577359729,0.1843,32.0,6.0,5.333,0.0159,secondary_link
4081270724,8952652878,1.0,0.0,3.0,0.0,0.0,footway
4081270724,9596534065,1.0,0.0,3.0,0.0,0.0,footway
4113795002,13637818791,0.5547,3.0,2.0,1.5,0.0,path
4113822593,4684909214,0.1871,21.0,4.0,5.25,0.0,pedestrian
4113822594,13637818789,0.5547,3.0,2.0,1.5,0.0,path
4113822602,13637818819,0.0948,21.0,2.0,10.5,0.0,path
4113822608,13637818761,1.0,0.0,3.0,0.0,0.0,footway
4113822609,13637818806,0.1644,12.0,2.0,6.0,0.0,path
4113822616,13637818788,0.2169,9.0,2.0,4.5,0.0,path
4113822621,13637818782,0.2425,12.0,3.0,4.0,0.0,"['footway', 'path']"
4113822623,13637744993,0.1322,15.0,2.0,7.5,0.0,path
4113822623,13637818769,0.2169,9.0,2.0,4.5,0.0,path
4113822623,13637818769,0.2169,9.0,2.0,4.5,0.0,path
4113822623,13637818769,0.2169,9.0,2.0,4.5,0.0,path
4113822623,13637818769,0.3162,9.0,3.0,3.0,0.0,corridor
4113822624,13637818807,0.1203,16.5,2.0,8.25,0.0,path
4113822628,13637818813,1.0,0.0,2.0,0.0,0.0,path
4113822632,13637818814,0.2577,7.5,2.0,3.75,0.0,path
4113822633,13637818768,0.2577,15.0,4.0,3.75,0.0,pedestrian
4113826305,13637818793,0.5547,3.0,2.0,1.5,0.0,path
4113842599,8992783209,1.0,0.0,5.0,0.0,0.0,service
4113842601,13637818790,0.2169,9.0,2.0,4.5,0.0,path
4113842607,13637818797,0.7071,3.0,3.0,1.0,0.0,corridor
4113842607,13637818799,0.5547,3.0,2.0,1.5,0.0,path
4113842612,5769729732,0.7071,3.0,3.0,1.0,0.0,footway
4115357867,4115411955,0.3714,7.5,3.0,2.5,0.0,footway
4115357867,13637818764,0.5547,7.5,5.0,1.5,0.0,living_street
4115374353,6314107800,0.7071,3.0,3.0,1.0,0.0,footway
4115387175,4115391243,0.3162,9.0,3.0,3.0,0.0,footway
4115387175,8992788021,0.3162,9.0,3.0,3.0,0.0,footway
4115387175,8992788045,0.3162,9.0,3.0,3.0,0.0,footway
4115387177,4115391240,0.7071,3.0,3.0,1.0,0.0,footway
4115387177,8992788049,0.8575,3.0,5.0,0.6,0.0,service
4115387177,8992788047,0.6402,6.0,5.0,1.2,0.0,service
4115387179,4115391243,0.3162,9.0,3.0,3.0,0.0,footway
4115387179,7851969164,0.4061,9.0,4.0,2.25,0.0,"['pedestrian', 'steps']"
4115387179,4115387180,0.2822,10.2,3.0,3.4,0.0,footway
4115391193,4115391241,1.0,0.0,3.0,0.0,0.0,footway
4115391193,4119883619,1.0,0.0,3.0,0.0,0.0,footway
4115391201,4115391239,1.0,0.0,3.0,0.0,0.0,footway
4115391201,9368908417,0.1414,21.0,3.0,7.0,0.0,footway
4115391201,7613970881,1.0,0.0,3.0,0.0,0.0,footway
4115391210,8992788045,0.3162,9.0,3.0,3.0,0.0,footway
4115391210,4115391215,1.0,0.0,3.0,0.0,0.0,footway
4115391210,4115391240,1.0,0.0,3.0,0.0,0.0,footway
4115391215,4735613814,1.0,0.0,5.0,0.0,0.0,service
4115391215,4119883619,1.0,0.0,3.0,0.0,0.0,footway
4115391240,4115391251,1.0,0.0,3.0,0.0,0.0,footway
4115391241,4115391252,1.0,0.0,3.0,0.0,0.0,footway
4115391246,7851969158,1.0,0.0,4.0,0.0,0.0,pedestrian
4115391246,7851969164,0.8,3.0,4.0,0.75,0.0,pedestrian
4115391246,4684909214,0.1871,21.0,4.0,5.25,0.0,pedestrian
4115391252,4119891193,0.7071,3.0,3.0,1.0,0.0,footway
4115406637,13637818804,1.0,0.0,3.0,0.0,0.0,footway
4115411950,4115411960,0.2425,12.0,3.0,4.0,0.0,footway
4115411950,13637818819,0.1961,15.0,3.0,5.0,0.0,footway
4115411952,4115411954,0.2425,12.0,3.0,4.0,0.0,footway
4115411952,13637818815,1.0,0.0,3.0,0.0,0.0,"['footway', 'path']"
4115411954,4115411955,0.3714,7.5,3.0,2.5,0.0,footway
4115411955,4115414326,0.2425,12.0,3.0,4.0,0.0,footway
4115411956,13637818819,0.1414,21.0,3.0,7.0,0.0,footway
4115411960,4115414326,0.2425,12.0,3.0,4.0,0.0,footway
4115424810,4115424840,0.3162,9.0,3.0,3.0,0.0,footway
4115424810,4115424817,0.229,12.8,3.0,4.267,0.0,footway
4115424815,4115424835,0.2941,9.8,3.0,3.267,0.0,footway
4115424817,4115424849,0.1961,15.0,3.0,5.0,0.0,footway
4115424828,13637818780,0.3714,7.5,3.0,2.5,0.0,footway
4115424828,4115424835,0.1203,24.8,3.0,8.267,0.0,footway
4115424829,4115424840,0.2747,10.5,3.0,3.5,0.0,footway
4115424838,4115424844,0.3939,7.0,3.0,2.333,0.0,footway
4115424844,4115424849,0.2425,12.0,3.0,4.0,0.0,footway
4115424849,9809026993,0.1961,15.0,3.0,5.0,0.0,footway
4119897774,13637818761,0.7071,3.0,3.0,1.0,0.0,footway
4119903358,13637818761,1.0,0.0,3.0,0.0,0.0,footway
4134225158,4179354387,0.6207,7.6,6.0,1.267,0.0,residential
4134225158,9994432320,0.5185,14.8,9.0,1.644,0.0,tertiary
4148031678,4664731642,0.7071,9.0,9.0,1.0,0.0,tertiary
4148031678,4664731626,0.6171,7.7,6.0,1.283,0.0,residential
4173466349,4173480350,0.4961,10.5,6.0,1.75,0.0,residential
4173480346,4173480347,0.6309,7.4,6.0,1.233,0.0,residential
4173480347,11898016217,0.5767,8.5,6.0,1.417,0.0,residential
4173480347,4173480349,0.5861,8.3,6.0,1.383,0.0,residential
4173480348,4173480349,0.6109,6.5,5.0,1.3,0.0,service
4173480350,4173480351,0.5052,10.2,6.0,1.7,0.0,residential
4173480351,4173480352,0.5442,9.2,6.0,1.533,0.0,residential
4173489687,4653492188,0.4061,13.5,6.0,2.25,0.0,residential
4173489688,4173492189,0.304,18.8,6.0,3.133,0.0,residential
4173489688,9925220587,0.2747,21.0,6.0,3.5,0.0,residential
4173492189,4173492190,0.3011,19.0,6.0,3.167,0.0,residential
4173492189,9925220559,0.2169,27.0,6.0,4.5,0.0,residential
4173492190,9925220556,0.3032,18.9,6.0,3.15,0.0,residential
4173492191,9925220037,0.2577,22.5,6.0,3.75,0.0,residential
4177445696,4177445702,0.6324,7.3,6.0,1.217,0.0,residential
4177445696,7856245496,0.6897,10.5,10.0,1.05,0.0,trunk_link
4177445697,4177445702,0.6139,7.7,6.0,1.283,0.0,residential
4177445697,9604706243,0.5932,8.1,6.0,1.35,0.0,residential
4177445697,10246831587,0.6794,6.5,6.0,1.083,0.0,residential
4177445700,4177445701,0.6757,6.5,6.0,1.083,0.0,residential
4177445700,9604706236,0.6419,7.2,6.0,1.2,0.0,residential
4177445700,4177445702,0.6553,6.9,6.0,1.15,0.0,residential
4177445700,9604706238,0.6771,6.5,6.0,1.083,0.0,residential
4177445702,4177445704,0.6719,6.6,6.0,1.1,0.0,residential
4177445704,10246831315,0.6727,6.6,6.0,1.1,0.0,residential
4177445704,10246831341,0.6748,6.6,6.0,1.1,0.0,residential
4177445717,4177445736,0.719,5.8,6.0,0.967,0.0,residential
4177445717,5935577739,0.3714,5.0,2.0,2.5,0.0,steps
4177445717,4177445744,0.606,7.9,6.0,1.317,0.0,residential
4177445717,4177445774,0.7071,6.0,6.0,1.0,0.0,residential
4177445724,7856245570,0.4563,11.7,6.0,1.95,0.0,residential
4177445724,4177445735,0.3116,18.3,6.0,3.05,0.0,residential
4177445724,4177445754,0.5978,8.0,6.0,1.333,0.0,residential
4177445736,4177445740,0.499,10.4,6.0,1.733,0.0,residential
4177445736,4177445998,0.465,11.4,6.0,1.9,0.0,residential
4177445736,7856245582,0.4172,13.1,6.0,2.183,0.0,residential
4177445740,4177445759,0.5315,9.6,6.0,1.6,0.0,residential
4177445740,4177445749,0.5029,10.3,6.0,1.717,0.0,residential
4177445740,4177445754,0.5057,10.2,6.0,1.7,0.0,residential
4177445744,4177445749,0.7071,6.0,6.0,1.0,0.0,residential
4177445749,4177445759,0.727,5.7,6.0,0.95,0.0,residential
4177445754,7856245583,0.6272,7.5,6.0,1.25,0.0,residential
4177445754,4177445759,0.5868,8.3,6.0,1.383,0.0,residential
4177445774,4177446020,0.6247,7.5,6.0,1.25,0.0,residential
4177445774,4177446016,0.6727,6.6,6.0,1.1,0.0,residential
4177445774,5978080087,0.2425,8.0,2.0,4.0,0.0,steps
4177445990,5977768721,0.1821,10.8,2.0,5.4,0.0,steps
4177445990,4177451183,0.415,13.2,6.0,2.2,0.0,residential
4177445990,4177445993,0.5145,10.0,6.0,1.667,0.0,residential
4177445990,5977768722,0.4261,10.6,5.0,2.12,0.0,service
4177445993,4177451182,0.6317,7.4,6.0,1.233,0.0,residential
4177445993,5977768722,0.509,8.5,5.0,1.7,0.0,service
4177445995,4177445998,0.5547,9.0,6.0,1.5,0.0,residential
4177445995,4177446020,0.5442,9.2,6.0,1.533,0.0,residential
4177445995,4177446023,0.5628,8.8,6.0,1.467,0.0,residential
4177445998,4177445999,0.4299,12.6,6.0,2.1,0.0,residential
4177445999,4177446026,0.5647,8.8,6.0,1.467,0.0,residential
4177445999,7856245589,0.4635,11.5,6.0,1.917,0.0,residential
4177446009,4177453096,0.6247,7.5,6.0,1.25,0.0,residential
4177446009,4177451185,0.6317,7.4,6.0,1.233,0.0,residential
4177446009,4177451187,0.6542,6.9,6.0,1.15,0.0,residential
4177446010,8319213994,0.8539,9.8,16.0,0.613,0.0,primary
4177446010,8952652934,0.8,9.0,12.0,0.75,0.0,secondary
4177446016,4177446019,0.6912,6.3,6.0,1.05,0.0,residential
4177446016,4177446035,0.6247,7.5,6.0,1.25,0.0,residential
4177446017,4177453117,0.5258,9.7,6.0,1.617,0.0,residential
4177446017,4177453109,0.5735,8.6,6.0,1.433,0.0,residential
4177446017,8502222729,0.5812,8.4,6.0,1.4,0.0,residential
4177446018,4177456383,0.5722,8.6,6.0,1.433,0.0,residential
4177446018,4177453117,0.5174,9.9,6.0,1.65,0.0,residential
4177446018,8502222727,0.4961,10.5,6.0,1.75,0.0,residential
4177446018,4177446026,0.5145,10.0,6.0,1.667,0.0,residential
4177446019,4177446027,0.6727,6.6,6.0,1.1,0.0,residential
4177446019,4177446020,0.6508,7.0,6.0,1.167,0.0,residential
4177446021,4177453109,0.6298,7.4,6.0,1.233,0.0,residential
4177446021,4177446027,0.6202,7.6,6.0,1.267,0.0,residential
4177446021,4177446023,0.6222,7.5,6.0,1.25,0.0,residential
4177446023,4177446026,0.6097,7.8,6.0,1.3,0.0,residential
4177446027,8502222731,0.647,7.1,6.0,1.183,0.0,residential
